Demand ID,Role Status,Region,Project Name,Project Type,Demand Received Date,Track,Location Shore,Primary Skill (Must have),Grade,Role Start Date,Role End Date,Number of FTE,Email,First Name,Last Name,Employment Details Hire Date,Work Region,Designation,Pay Grade,Competency,Onsite/ Offshore,Allocation Status,Skills,Employment ID
9719,Open,EUK,Peters-Tanner,Impl,2024-11-06,FIN,Onsite,"Core HR,Talent",G5,2025-10-26,2026-10-31,0.7,kimberlythompson@example.net,Tracy,Steele,2020-11-07,CORPORATE,Sr. Consultant II,10-Grade 9,AD,Onsite,Freshers Training,SQL,34231
3330,Open,AMEA,Hawkins-Lewis,CEMS,2024-04-11,FIN,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",T2,2025-12-09,2026-10-11,0.7,pricealexandria@example.com,Caroline,Bell,2022-11-08,NA,Manager I - Delivery,07-Grade 7,SCM,Onsite,On Project - Fulltime,PM,39965
7448,Open,EUK,"Jones, Mcintosh and Webb",CEMS,2024-11-06,FIN,Onsite,Redwood HCM - Core HR and ORC,G10,2025-01-27,2026-11-03,0.8,patelwilliam@example.net,Kristine,Lee,2023-03-10,AMEA - KSA,Consultant I,05-Grade 5,PRGM,Offshore,On Project - Partial,PM,10666
2650,Staffed,EUK,Lewis-Villarreal,CEMS,2024-02-01,HCM,Onsite,Redwood HCM - Core HR and ORC,T2,2025-09-18,2026-07-26,0.8,stephenfreeman@example.net,Andrew,Sullivan,2024-11-06,AMEA - KSA,Consultant II,T2-Programmer Trainee,AD,Offshore,On Project - Fulltime,"AP,AR",77719
1229,Open,NA,Green Ltd,Impl,2024-04-15,FIN,Offshore,Core HR & Payroll,T2,2025-08-17,2026-07-08,1.0,gregcollins@example.org,Patty,Collins,2021-07-03,UK/EUROPE - UK,Manager II - Projects,05-Grade 5,AD,Onsite,On Project - Partial,"Core HR,ORC,Absence",19831
6105,Open,AMEA,Peterson-Mills,CEMS,2024-03-27,FIN,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G8,2025-08-07,2026-04-01,0.7,kristieadams@example.com,Bryan,Buck,2021-06-02,UK/EUROPE - UK,Sr. Consultant II,07-Grade 7,PRGM,Onsite,On Project - Fulltime,"ORC,Talent",45466
1999,Staffed,NA,Mckenzie-Dickson,CEMS,2024-08-27,FIN,Offshore,Core HR & Payroll,G5,2025-06-29,2026-11-25,0.6,vincentmartin@example.org,David,Cole,2024-05-05,UK/EUROPE - UK,Consultant I,09-Grade 9,PRGM,Onsite,On Project - Fulltime,"Core HR,Talent",77105
4279,Open,EUK,"Harrell, Miller and Zavala",CEMS,2024-10-17,HCM,Offshore,Core HR & Payroll,G10,2025-05-29,2026-03-29,0.8,plane@example.net,Clayton,Middleton,2021-10-12,UK/EUROPE - UK,Manager I - Delivery,04-Grade 4,PRGM,Onsite,Freshers Training,"AP,AR",98062
4987,Staffed,NA,"Shea, Koch and Thomas",CEMS,2024-04-27,FIN,Onsite,"Core HR,Talent",G10,2025-03-03,2026-08-29,0.5,lisacurtis@example.org,Joseph,Wolf,2023-06-22,AMEA - KSA,Consultant I,05-Grade 5,SCM,Offshore,Bench,"AP,AR",44276
1533,Staffed,NA,James and Sons,Impl,2024-11-20,HCM,Offshore,Onboarding Journeys,G10,2025-02-10,2026-06-22,0.9,colleen11@example.net,Kara,Hardy,2020-03-12,CORPORATE,Consultant II,05-Grade 5,ERP Finance,Offshore,Bench,SQL,16766
9385,Open,AMEA,"Ortiz, Cunningham and Mullen",Impl,2024-03-24,HCM,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",T2,2025-11-27,2026-02-09,1.0,patrickfoster@example.com,Gregory,Rodriguez,2024-05-25,CORPORATE,Consultant II,09-Grade 9,PRGM,Offshore,On Project - Partial,"AP,AR",91005
2486,Staffed,AMEA,Lopez-Jackson,CEMS,2023-12-26,FIN,Onsite,Redwood HCM - Core HR and ORC,G5,2025-03-16,2026-03-07,0.7,bharris@example.net,Ryan,Colon,2023-05-30,AMEA - KSA,Manager II - Projects,07-Grade 7,ERP Finance,Offshore,On Project - Partial,PM,50278
7663,Open,AMEA,"Shelton, Hall and Guzman",Impl,2024-10-01,FIN,Offshore,"Core HR,Talent",G8,2025-04-22,2026-07-12,0.8,mary57@example.com,Wendy,Walker,2021-04-14,AMEA - KSA,Consultant I,09-Grade 9,AD,Offshore,Freshers Training,"Core HR,ORC,Absence",83049
1420,Staffed,EUK,Woodard Ltd,CEMS,2024-08-28,HCM,Offshore,Onboarding Journeys,G6,2025-08-12,2026-10-08,0.9,etran@example.com,Patricia,Mills,2021-12-02,NA,Sr. Consultant II,07-Grade 7,HCM,Offshore,Bench,"AP,AR",12760
5550,Staffed,EUK,Williams Group,CEMS,2024-01-03,HCM,Offshore,Onboarding Journeys,G8,2025-08-25,2026-07-21,0.6,reynoldsaustin@example.org,Samantha,Kim,2021-10-16,NA,Manager II - Projects,04-Grade 4,AD,Offshore,Freshers Training,"ORC,Talent",81230
6018,Open,AMEA,"Terrell, Mann and Mcdonald",CEMS,2024-10-10,HCM,Offshore,Onboarding Journeys,G5,2025-09-16,2026-04-22,0.6,karen92@example.org,Alisha,Mack,2021-06-08,CORPORATE,Associate Consultant,10-Grade 9,SCM,Onsite,Bench,PM,51442
2225,Open,AMEA,"Hines, Duran and Lee",Impl,2024-05-09,FIN,Onsite,Core HR & Payroll,G6,2025-10-31,2025-12-15,0.5,uthomas@example.org,Kimberly,Little,2021-10-09,UK/EUROPE - UK,Consultant II,05-Grade 5,PRGM,Offshore,On Project - Partial,PM,68098
4450,Staffed,NA,Townsend-Perry,CEMS,2024-07-18,FIN,Offshore,Core HR & Payroll,G6,2025-02-05,2026-02-12,0.8,leejennifer@example.net,Jean,Harrison,2022-01-17,NA,Manager II - Projects,05-Grade 5,PRGM,Onsite,Bench,"ORC,Talent",12014
1968,Open,AMEA,Rice-Johnson,Impl,2024-09-30,FIN,Onsite,Core HR & Payroll,G8,2025-07-15,2026-03-09,0.6,courtney66@example.org,Elaine,Johnston,2023-04-22,UK/EUROPE - UK,Consultant I,07-Grade 7,ERP Finance,Onsite,Bench,"AP,AR",47292
5982,Open,NA,"Scott, Acevedo and Mitchell",CEMS,2024-08-11,FIN,Onsite,Onboarding Journeys,G6,2025-01-04,2026-05-21,0.8,robinsondanielle@example.net,Reginald,Mata,2022-06-08,AMEA - KSA,Consultant I,T2-Programmer Trainee,ERP Finance,Onsite,On Project - Partial,"Core HR,Talent",19815
1177,Staffed,EUK,Cooper Inc,Impl,2023-12-19,FIN,Onsite,Core HR & Payroll,G6,2025-02-17,2026-09-30,0.8,robertsonchristine@example.org,Patricia,Odom,2023-06-18,AMEA - KSA,Manager II - Projects,T2-Programmer Trainee,PRGM,Onsite,Freshers Training,"AP,AR",13295
5808,Open,AMEA,"Alexander, Morgan and Garrett",Impl,2024-02-16,HCM,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G8,2025-02-17,2026-03-31,0.9,kevinblevins@example.com,April,Schultz,2024-10-18,NA,Consultant II,04-Grade 4,ERP Finance,Offshore,On Project - Fulltime,"Core HR,Talent",43655
7688,Staffed,NA,Adams and Sons,CEMS,2024-04-04,HCM,Onsite,Core HR & Payroll,G5,2025-09-04,2026-05-07,0.9,michelle55@example.org,Vickie,Lopez,2023-08-14,NA,Manager I - Delivery,07-Grade 7,SCM,Onsite,On Project - Fulltime,"AP,AR",65749
5442,Staffed,AMEA,Bruce-Benjamin,CEMS,2024-08-18,HCM,Onsite,Onboarding Journeys,T2,2025-05-31,2026-02-26,0.8,elliottjohn@example.net,Pamela,Thomas,2021-01-21,CORPORATE,Sr. Consultant II,10-Grade 9,ERP Finance,Onsite,Freshers Training,"ORC,Talent",25715
6752,Staffed,NA,"Phillips, Cox and Phelps",CEMS,2024-07-29,FIN,Offshore,Core HR & Payroll,G8,2025-06-11,2026-05-30,0.7,shieldstyler@example.com,Shawn,Mclaughlin,2023-02-02,NA,Consultant II,09-Grade 9,AD,Onsite,Freshers Training,PM,12387
8314,Open,EUK,Brooks-Taylor,CEMS,2024-11-13,FIN,Onsite,Redwood HCM - Core HR and ORC,G10,2025-01-20,2026-07-12,1.0,whitesean@example.org,Sabrina,Anderson,2024-02-22,NA,Consultant I,09-Grade 9,PRGM,Onsite,On Project - Fulltime,"ORC,Talent",36597
5524,Open,AMEA,Daniel-Harris,Impl,2024-06-30,FIN,Offshore,Core HR & Payroll,G5,2025-04-15,2026-09-18,0.7,ronaldhunter@example.com,Steven,Tran,2023-04-27,UK/EUROPE - UK,Consultant II,07-Grade 7,ERP Finance,Offshore,Freshers Training,PM,95052
6355,Staffed,NA,Martin and Sons,CEMS,2024-07-03,HCM,Onsite,"Core HR,Talent",G10,2025-03-27,2026-11-21,1.0,brendanpruitt@example.org,Sharon,Chan,2021-08-25,UK/EUROPE - UK,Consultant I,09-Grade 9,AD,Offshore,On Project - Fulltime,PM,45471
2850,Open,AMEA,Powell Inc,CEMS,2024-07-07,FIN,Onsite,Onboarding Journeys,G10,2025-01-18,2026-08-21,0.7,storres@example.com,Christopher,Munoz,2023-01-04,NA,Associate Consultant,09-Grade 9,PRGM,Offshore,On Project - Fulltime,"Core HR,Talent",70874
1394,Open,AMEA,Taylor-Murphy,Impl,2024-05-04,FIN,Offshore,"Core HR,Talent",G6,2025-09-12,2026-05-20,0.5,storres@example.com,Christopher,Munoz,2023-01-04,NA,Associate Consultant,09-Grade 9,PRGM,Offshore,On Project - Fulltime,"Core HR,Talent",70874
2483,Open,AMEA,"Ross, Romero and Howell",Impl,2024-04-22,HCM,Onsite,Core HR & Payroll,G10,2025-02-23,2026-03-03,0.8,chasematthews@example.org,Kaylee,Robinson,2020-06-19,AMEA - KSA,Consultant I,09-Grade 9,SCM,Onsite,Freshers Training,"Core HR,Talent",90224
6593,Open,EUK,"Bruce, Patton and Miller",Impl,2024-07-23,HCM,Onsite,Onboarding Journeys,G10,2025-06-29,2026-10-08,0.7,woodkimberly@example.net,Kimberly,West,2022-12-16,AMEA - KSA,Sr. Consultant II,09-Grade 9,AD,Onsite,Freshers Training,SQL,50719
1918,Open,AMEA,Beard-Johnson,CEMS,2024-05-02,FIN,Onsite,"Core HR,Talent",G5,2025-01-05,2026-12-06,0.9,achavez@example.com,Thomas,Herman,2020-11-06,AMEA - KSA,Sr. Consultant II,T2-Programmer Trainee,ERP Finance,Offshore,Bench,"Core HR,ORC,Absence",34758
6558,Open,NA,"Young, Bailey and Klein",Impl,2024-02-15,HCM,Offshore,Onboarding Journeys,G10,2025-07-12,2026-10-16,0.7,michelle25@example.com,Allison,Wright,2022-12-17,UK/EUROPE - UK,Associate Consultant,T2-Programmer Trainee,ERP Finance,Offshore,On Project - Fulltime,"AP,AR",71120
6638,Open,NA,Johnson LLC,CEMS,2024-02-28,FIN,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G8,2025-04-28,2026-11-06,0.8,garyjackson@example.net,Steven,Ayers,2022-05-20,UK/EUROPE - UK,Associate Consultant,05-Grade 5,PRGM,Offshore,Bench,"Core HR,ORC,Absence",33813
2656,Open,EUK,Baldwin-Walter,CEMS,2024-04-30,FIN,Offshore,"Core HR,Talent",T2,2025-05-30,2026-12-02,0.9,bradley93@example.com,Adam,Richardson,2024-08-08,UK/EUROPE - UK,Consultant I,10-Grade 9,AD,Offshore,On Project - Fulltime,"Core HR,ORC,Absence",23643
3061,Open,EUK,Cobb PLC,CEMS,2024-10-14,HCM,Onsite,Core HR & Payroll,T2,2025-09-04,2026-09-04,0.6,robertsonchristine@example.org,Patricia,Odom,2023-06-18,AMEA - KSA,Manager II - Projects,T2-Programmer Trainee,PRGM,Onsite,Freshers Training,"AP,AR",13295
1344,Staffed,AMEA,"Roman, Martin and Henry",CEMS,2024-05-29,FIN,Onsite,Onboarding Journeys,G8,2025-07-29,2026-01-10,0.6,matthew24@example.net,Michael,Clarke,2021-04-09,UK/EUROPE - UK,Manager I - Delivery,05-Grade 5,AD,Offshore,On Project - Partial,"AP,AR",26247
5693,Open,EUK,"Williams, Peterson and Vargas",CEMS,2024-05-09,FIN,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G5,2025-11-02,2026-10-15,0.5,sara01@example.net,Jerome,Davila,2020-11-05,AMEA - KSA,Manager II - Projects,T2-Programmer Trainee,PRGM,Onsite,On Project - Fulltime,PM,68158
5736,Staffed,EUK,"Valdez, Robertson and Phillips",CEMS,2024-04-26,FIN,Onsite,Core HR & Payroll,T2,2025-03-24,2026-10-15,0.9,colleen11@example.net,Kara,Hardy,2020-03-12,CORPORATE,Consultant II,05-Grade 5,ERP Finance,Offshore,Bench,SQL,16766
9660,Staffed,AMEA,Cline-Hughes,CEMS,2024-02-08,FIN,Offshore,Redwood HCM - Core HR and ORC,G10,2025-07-07,2026-01-09,0.8,etran@example.com,Patricia,Mills,2021-12-02,NA,Sr. Consultant II,07-Grade 7,HCM,Offshore,Bench,"AP,AR",12760
3504,Open,AMEA,"Lucero, Munoz and Miller",Impl,2024-01-05,HCM,Onsite,"Core HR,Talent",G5,2025-06-02,2026-07-05,0.9,eroth@example.com,George,Sawyer,2021-11-15,NA,Manager II - Projects,04-Grade 4,PRGM,Offshore,Bench,"Core HR,Talent",99131
2906,Open,AMEA,"Thompson, Moreno and Moore",Impl,2024-01-21,FIN,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G5,2025-08-20,2026-04-11,0.8,katieandersen@example.com,Tyler,Mann,2024-02-01,UK/EUROPE - UK,Manager I - Delivery,T2-Programmer Trainee,HCM,Offshore,Bench,SQL,48638
1448,Staffed,EUK,Hernandez-Carter,CEMS,2024-09-11,HCM,Offshore,Core HR & Payroll,G10,2025-10-16,2026-05-16,1.0,monique26@example.org,Leslie,Mendez,2022-10-15,UK/EUROPE - UK,Sr. Consultant II,05-Grade 5,SCM,Offshore,Freshers Training,PM,23228
2124,Open,EUK,Johnson Ltd,CEMS,2024-02-22,FIN,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G5,2024-12-19,2026-07-20,0.5,austin16@example.com,Joshua,Moss,2023-01-19,AMEA - KSA,Manager I - Delivery,09-Grade 9,AD,Onsite,Bench,"AP,AR",61064
7032,Open,EUK,Morrison-Hudson,CEMS,2024-11-06,HCM,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",T2,2025-07-05,2026-11-19,0.8,simmonsstephanie@example.com,Stacey,Moore,2021-12-29,UK/EUROPE - UK,Consultant II,04-Grade 4,ERP Finance,Offshore,On Project - Partial,"ORC,Talent",65142
3003,Open,AMEA,Zavala-Harper,CEMS,2024-01-17,FIN,Offshore,Redwood HCM - Core HR and ORC,G6,2025-09-25,2026-01-14,0.7,hornrebecca@example.org,Sarah,Cook,2022-04-05,CORPORATE,Consultant II,09-Grade 9,PRGM,Offshore,On Project - Partial,"Core HR,ORC,Absence",55148
2556,Staffed,EUK,Bartlett-Johnson,CEMS,2024-03-03,FIN,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G8,2025-04-20,2026-06-08,0.5,kmccullough@example.com,Jessica,Hart,2024-06-08,UK/EUROPE - UK,Manager II - Projects,07-Grade 7,ERP Finance,Offshore,On Project - Fulltime,PM,88345
7230,Staffed,NA,"Duke, Nelson and Davis",CEMS,2024-02-23,FIN,Offshore,Core HR & Payroll,G5,2025-09-27,2026-03-09,0.6,timothybrennan@example.net,James,Haney,2021-03-04,NA,Consultant I,10-Grade 9,PRGM,Onsite,On Project - Partial,"AP,AR",17751
1796,Staffed,NA,Lewis-Frey,Impl,2024-01-13,FIN,Offshore,Core HR & Payroll,G8,2025-05-22,2026-01-11,0.6,christinalynch@example.com,Olivia,Garcia,2022-08-11,CORPORATE,Associate Consultant,T2-Programmer Trainee,ERP Finance,Offshore,Freshers Training,"ORC,Talent",15338
8303,Staffed,NA,"Wu, Allen and Mcdowell",CEMS,2024-04-23,FIN,Offshore,Onboarding Journeys,G6,2025-03-16,2026-04-15,0.9,jscott@example.net,James,Nicholson,2020-02-07,NA,Consultant I,T2-Programmer Trainee,ERP Finance,Onsite,On Project - Partial,"Core HR,ORC,Absence",10600
7370,Staffed,AMEA,Jarvis-Fox,CEMS,2024-10-10,HCM,Offshore,Core HR & Payroll,T2,2025-01-28,2026-01-28,0.8,cohencassandra@example.com,Tamara,Valdez,2024-06-01,AMEA - KSA,Associate Consultant,T2-Programmer Trainee,AD,Onsite,On Project - Fulltime,"Core HR,Talent",41036
7257,Staffed,NA,Chase-Delacruz,CEMS,2024-02-02,HCM,Onsite,Core HR & Payroll,G5,2025-07-13,2026-05-11,0.8,thomasdaniel@example.com,Carly,Graves,2024-07-20,AMEA - KSA,Sr. Consultant II,04-Grade 4,ERP Finance,Onsite,Bench,"ORC,Talent",88211
2109,Staffed,NA,Smith-Lopez,CEMS,2024-04-16,HCM,Onsite,Redwood HCM - Core HR and ORC,G6,2025-09-13,2026-01-10,0.7,sheila20@example.org,Lisa,Hughes,2022-03-01,CORPORATE,Consultant I,10-Grade 9,HCM,Onsite,On Project - Partial,"ORC,Talent",60055
9393,Open,NA,Morse-Gibbs,CEMS,2024-08-11,FIN,Offshore,Onboarding Journeys,G5,2025-09-07,2026-04-20,0.8,jennifer46@example.com,Ashley,Vasquez,2020-04-28,AMEA - KSA,Manager II - Projects,10-Grade 9,SCM,Onsite,Freshers Training,PM,49716
4016,Staffed,NA,Williams-Delacruz,CEMS,2023-12-28,HCM,Offshore,Redwood HCM - Core HR and ORC,G6,2025-09-30,2026-01-08,0.6,matthewfitzpatrick@example.net,Nicholas,Cooper,2022-09-01,UK/EUROPE - UK,Sr. Consultant II,04-Grade 4,ERP Finance,Offshore,On Project - Fulltime,"Core HR,Talent",40651
5173,Staffed,EUK,"Wilson, Perkins and Reed",Impl,2024-06-17,HCM,Offshore,Core HR & Payroll,G8,2025-01-04,2026-07-10,0.7,elliottjohn@example.net,Pamela,Thomas,2021-01-21,CORPORATE,Sr. Consultant II,10-Grade 9,ERP Finance,Onsite,Freshers Training,"ORC,Talent",25715
7419,Open,AMEA,"Jackson, Hamilton and Reed",CEMS,2023-12-27,FIN,Offshore,Redwood HCM - Core HR and ORC,G8,2024-12-30,2026-01-25,0.7,achen@example.com,Manuel,Mckinney,2023-08-28,CORPORATE,Manager I - Delivery,10-Grade 9,AD,Offshore,Bench,"Core HR,ORC,Absence",82602
5300,Open,EUK,"Peck, Farmer and Daniel",CEMS,2024-04-03,HCM,Onsite,Onboarding Journeys,G8,2025-11-19,2026-11-24,0.7,jennifer46@example.com,Ashley,Vasquez,2020-04-28,AMEA - KSA,Manager II - Projects,10-Grade 9,SCM,Onsite,Freshers Training,PM,49716
2293,Staffed,AMEA,"Hanson, Moore and Campbell",CEMS,2024-04-20,HCM,Offshore,Core HR & Payroll,G8,2025-05-23,2026-01-22,0.6,matthewfitzpatrick@example.net,Nicholas,Cooper,2022-09-01,UK/EUROPE - UK,Sr. Consultant II,04-Grade 4,ERP Finance,Offshore,On Project - Fulltime,"Core HR,Talent",40651
6803,Open,NA,Wallace LLC,Impl,2024-10-25,HCM,Onsite,Onboarding Journeys,G5,2025-06-17,2026-06-07,0.7,matthew24@example.net,Michael,Clarke,2021-04-09,UK/EUROPE - UK,Manager I - Delivery,05-Grade 5,AD,Offshore,On Project - Partial,"AP,AR",26247
5804,Staffed,NA,Mccoy-Cunningham,Impl,2024-11-02,HCM,Onsite,Onboarding Journeys,G8,2025-01-06,2026-08-12,0.8,etran@example.com,Patricia,Mills,2021-12-02,NA,Sr. Consultant II,07-Grade 7,HCM,Offshore,Bench,"AP,AR",12760
1905,Staffed,NA,Cummings-Johnson,Impl,2024-09-08,FIN,Onsite,Redwood HCM - Core HR and ORC,G5,2025-08-10,2026-05-05,0.7,martintheresa@example.net,Rose,Mann,2022-09-08,UK/EUROPE - UK,Sr. Consultant II,07-Grade 7,AD,Offshore,Bench,"Core HR,Talent",65773
8926,Open,EUK,"Baker, Simon and Gutierrez",CEMS,2024-08-21,FIN,Onsite,"Core HR,Talent",G8,2025-02-28,2026-06-16,0.9,garyjackson@example.net,Steven,Ayers,2022-05-20,UK/EUROPE - UK,Associate Consultant,05-Grade 5,PRGM,Offshore,Bench,"Core HR,ORC,Absence",33813
5851,Staffed,AMEA,"Duran, Allen and Jackson",Impl,2024-05-31,FIN,Offshore,Onboarding Journeys,G5,2025-11-05,2026-03-25,0.6,curtiskathleen@example.com,Hector,Brooks,2023-11-07,NA,Associate Consultant,10-Grade 9,ERP Finance,Onsite,On Project - Partial,PM,61954
7715,Open,EUK,Branch Ltd,CEMS,2024-02-08,HCM,Offshore,Redwood HCM - Core HR and ORC,G6,2025-06-10,2026-05-30,0.7,austin16@example.com,Joshua,Moss,2023-01-19,AMEA - KSA,Manager I - Delivery,09-Grade 9,AD,Onsite,Bench,"AP,AR",61064
1404,Open,EUK,Pham-Jones,CEMS,2024-09-24,FIN,Onsite,Core HR & Payroll,G6,2025-03-18,2026-07-26,1.0,michaelsosa@example.com,Lauren,Garcia,2023-04-07,CORPORATE,Associate Consultant,04-Grade 4,AD,Offshore,On Project - Fulltime,PM,97329
8500,Open,EUK,Salazar LLC,CEMS,2024-04-30,HCM,Onsite,Core HR & Payroll,G10,2025-07-12,2026-11-30,0.9,virginiataylor@example.net,Julie,Carroll,2024-10-22,NA,Manager II - Projects,T2-Programmer Trainee,AD,Onsite,On Project - Fulltime,"ORC,Talent",61609
5280,Open,EUK,Davis-Wallace,CEMS,2024-11-04,FIN,Onsite,Redwood HCM - Core HR and ORC,G5,2025-12-01,2026-03-30,0.6,sanchezsonya@example.com,Karen,James,2024-11-13,UK/EUROPE - UK,Associate Consultant,04-Grade 4,PRGM,Offshore,Bench,PM,94754
4917,Open,NA,Williams Group,CEMS,2024-08-06,HCM,Offshore,Onboarding Journeys,G10,2025-11-08,2026-03-29,0.8,davisandres@example.com,Richard,Davis,2023-08-28,NA,Associate Consultant,04-Grade 4,ERP Finance,Offshore,Bench,SQL,71364
7501,Open,NA,"Simpson, Tate and Coleman",CEMS,2024-08-17,HCM,Offshore,Onboarding Journeys,G5,2025-04-20,2026-12-11,0.8,ronaldhunter@example.com,Steven,Tran,2023-04-27,UK/EUROPE - UK,Consultant II,07-Grade 7,ERP Finance,Offshore,Freshers Training,PM,95052
1504,Open,NA,"Mcpherson, Dean and Herrera",Impl,2024-07-21,HCM,Onsite,Core HR & Payroll,G8,2025-09-28,2025-12-27,0.7,colinhenry@example.com,Courtney,Collins,2020-04-30,CORPORATE,Manager II - Projects,T2-Programmer Trainee,SCM,Onsite,Bench,"AP,AR",69590
9252,Open,NA,"Cain, Morton and Giles",Impl,2024-03-05,HCM,Offshore,Redwood HCM - Core HR and ORC,T2,2025-10-24,2026-10-23,0.7,martinezjoseph@example.org,Stephen,Merritt,2021-12-24,AMEA - KSA,Consultant II,10-Grade 9,PRGM,Offshore,On Project - Fulltime,"Core HR,ORC,Absence",88246
9869,Staffed,NA,"Cox, Vance and Moore",Impl,2024-09-06,FIN,Onsite,Onboarding Journeys,G8,2025-05-08,2026-03-15,0.8,eileen76@example.net,Donna,Murphy,2023-04-01,UK/EUROPE - UK,Associate Consultant,09-Grade 9,AD,Onsite,On Project - Partial,SQL,53739
9965,Staffed,EUK,"Townsend, Robbins and Love",Impl,2024-01-21,HCM,Offshore,Core HR & Payroll,G5,2025-03-11,2026-05-27,1.0,alejandro91@example.net,Allison,Green,2021-04-12,CORPORATE,Associate Consultant,07-Grade 7,SCM,Onsite,Bench,"AP,AR",14690
4266,Open,EUK,Hanson-Campbell,Impl,2024-06-15,FIN,Offshore,Onboarding Journeys,G5,2025-06-22,2026-03-11,0.9,davisandres@example.com,Richard,Davis,2023-08-28,NA,Associate Consultant,04-Grade 4,ERP Finance,Offshore,Bench,SQL,71364
8197,Open,EUK,"Goodwin, Foster and Williams",CEMS,2024-05-29,FIN,Onsite,Core HR & Payroll,G6,2025-06-09,2026-11-04,1.0,amybrown@example.net,Jennifer,Hudson,2024-09-26,AMEA - KSA,Manager II - Projects,T2-Programmer Trainee,AD,Offshore,Bench,"AP,AR",79904
7773,Staffed,NA,"Bolton, Gould and Larson",Impl,2024-11-27,FIN,Onsite,Onboarding Journeys,G6,2025-11-22,2026-11-19,0.7,lhooper@example.net,Richard,Huerta,2022-06-22,CORPORATE,Manager II - Projects,05-Grade 5,AD,Onsite,Freshers Training,"AP,AR",47875
2660,Open,NA,"Marquez, Forbes and Lewis",Impl,2024-08-04,HCM,Offshore,Redwood HCM - Core HR and ORC,T2,2025-03-18,2026-12-04,0.7,jpowell@example.org,Ashley,Phillips,2024-03-08,UK/EUROPE - UK,Manager I - Delivery,T2-Programmer Trainee,ERP Finance,Offshore,On Project - Fulltime,"Core HR,ORC,Absence",10320
3544,Open,NA,Brown-Collins,CEMS,2024-01-19,HCM,Offshore,"Core HR,Talent",G10,2025-11-21,2026-09-06,0.8,alecgardner@example.com,Ryan,Thompson,2023-03-04,CORPORATE,Sr. Consultant II,10-Grade 9,HCM,Onsite,Bench,"AP,AR",13800
5534,Open,NA,"Steele, Garcia and Walls",CEMS,2024-09-21,FIN,Onsite,"Core HR,Talent",G6,2025-01-20,2026-05-04,0.7,austin16@example.com,Joshua,Moss,2023-01-19,AMEA - KSA,Manager I - Delivery,09-Grade 9,AD,Onsite,Bench,"AP,AR",61064
3180,Staffed,NA,"Goodwin, Krueger and Evans",Impl,2023-12-31,HCM,Onsite,Onboarding Journeys,G10,2025-05-10,2026-07-03,0.7,johnsonjeremy@example.com,Zachary,Hooper,2020-10-28,CORPORATE,Sr. Consultant II,04-Grade 4,SCM,Onsite,Bench,"Core HR,ORC,Absence",64916
6159,Staffed,NA,Hunt Ltd,Impl,2024-03-23,FIN,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G10,2025-05-08,2026-06-17,0.8,carrolledward@example.org,Destiny,Gonzalez,2020-02-04,CORPORATE,Consultant I,09-Grade 9,ERP Finance,Offshore,Freshers Training,SQL,95705
5642,Open,AMEA,"Pena, Torres and Flores",CEMS,2024-12-09,FIN,Onsite,"Core HR,Talent",T2,2025-06-01,2026-04-29,0.8,afields@example.org,Michael,Lyons,2023-02-05,AMEA - KSA,Consultant I,10-Grade 9,HCM,Offshore,On Project - Partial,"Core HR,ORC,Absence",71878
3556,Staffed,NA,Olson and Sons,Impl,2024-01-21,FIN,Offshore,Onboarding Journeys,G5,2025-08-08,2026-07-30,0.9,jason08@example.com,Amanda,Johnson,2021-12-05,NA,Manager II - Projects,09-Grade 9,PRGM,Offshore,Bench,"Core HR,ORC,Absence",72626
7331,Staffed,AMEA,Horton-White,Impl,2024-09-07,FIN,Onsite,"Core HR,Talent",G5,2025-08-30,2026-03-31,0.9,guzmantimothy@example.net,Mary,Stewart,2021-02-28,AMEA - KSA,Manager II - Projects,09-Grade 9,ERP Finance,Onsite,Bench,"Core HR,ORC,Absence",82309
9640,Open,EUK,Roberts Inc,CEMS,2024-11-12,HCM,Onsite,"Core HR,Talent",G8,2025-05-23,2026-07-23,0.9,sramirez@example.net,John,Williams,2023-05-16,UK/EUROPE - UK,Associate Consultant,09-Grade 9,AD,Onsite,On Project - Fulltime,"ORC,Talent",72739
2697,Open,EUK,"Rivera, Bauer and Brown",CEMS,2023-12-19,FIN,Offshore,Core HR & Payroll,G8,2025-12-14,2026-01-17,0.7,xray@example.org,Zachary,Hart,2023-02-15,CORPORATE,Manager II - Projects,05-Grade 5,PRGM,Offshore,Bench,PM,89733
